SDATE,energy,temphigh,templow,is_holiday,wind,humidity,tempavg,hour,dayofweek,weekofyear
2019-12-24 20:00:00,0.0,1,0,0,5,72,0,20,2,52
2019-12-24 21:00:00,0.0,1,0,0,5,72,0,21,2,52
2019-12-24 22:00:00,0.0,1,0,0,5,72,0,22,2,52
2019-12-24 23:00:00,0.0,1,0,0,5,72,0,23,2,52
2019-12-25 00:00:00,0.0,0,-3,0,5,82,-1,0,3,52
2019-12-25 01:00:00,0.0,0,-3,0,5,82,-1,1,3,52
2019-12-25 02:00:00,0.0,0,-3,0,5,82,-1,2,3,52
2019-12-25 03:00:00,0.0,0,-3,0,5,82,-1,3,3,52
2019-12-25 04:00:00,317.5999999999767,0,-3,0,5,82,-1,4,3,52
2019-12-25 05:00:00,592.2000000000697,0,-3,0,5,82,-1,5,3,52
2019-12-25 06:00:00,559.7999999999302,3,-3,0,8,80,0,6,3,52
2019-12-25 07:00:00,931.0,3,-3,0,8,80,0,7,3,52
2019-12-25 08:00:00,1000.3000000000467,3,-3,0,8,80,0,8,3,52
2019-12-25 09:00:00,557.1999999999534,3,-3,0,8,80,0,9,3,52
2019-12-25 10:00:00,429.2000000000698,3,-3,0,8,80,0,10,3,52
2019-12-25 11:00:00,525.3999999999069,3,-3,0,8,80,0,11,3,52
2019-12-25 12:00:00,593.4000000000233,5,0,0,14,49,2,12,3,52
2019-12-25 13:00:00,594.5,5,0,0,14,49,2,13,3,52
2019-12-25 14:00:00,581.5999999999767,5,0,0,14,49,2,14,3,52
2019-12-25 15:00:00,587.9000000000233,5,0,0,14,49,2,15,3,52
2019-12-25 16:00:00,590.0,5,0,0,14,49,2,16,3,52
2019-12-25 17:00:00,43.099999999976724,5,0,0,14,49,2,17,3,52
2019-12-25 18:00:00,0.0,2,0,0,10,54,1,18,3,52
2019-12-25 19:00:00,0.0,2,0,0,10,54,1,19,3,52
2019-12-25 20:00:00,0.0,2,0,0,10,54,1,20,3,52
2019-12-25 21:00:00,0.0,2,0,0,10,54,1,21,3,52
2019-12-25 22:00:00,0.0,2,0,0,10,54,1,22,3,52
2019-12-25 23:00:00,0.0,2,0,0,10,54,1,23,3,52
2019-12-26 00:00:00,0.0,0,-5,0,3,79,-2,0,4,52
2019-12-26 01:00:00,0.0,0,-5,0,3,79,-2,1,4,52
2019-12-26 02:00:00,0.0,0,-5,0,3,79,-2,2,4,52
2019-12-26 03:00:00,0.0,0,-5,0,3,79,-2,3,4,52
2019-12-26 04:00:00,230.60000000009316,0,-5,0,3,79,-2,4,4,52
2019-12-26 05:00:00,590.5999999999767,0,-5,0,3,79,-2,5,4,52
2019-12-26 06:00:00,535.0,3,-5,0,4,73,-1,6,4,52
2019-12-26 07:00:00,970.5999999999768,3,-5,0,4,73,-1,7,4,52
2019-12-26 08:00:00,972.5999999999768,3,-5,0,4,73,-1,8,4,52
2019-12-26 09:00:00,530.3000000000466,3,-5,0,4,73,-1,9,4,52
2019-12-26 10:00:00,391.90000000002334,3,-5,0,4,73,-1,10,4,52
2019-12-26 11:00:00,491.59999999997666,3,-5,0,4,73,-1,11,4,52
2019-12-26 12:00:00,652.1999999999534,4,0,0,14,27,2,12,4,52
2019-12-26 13:00:00,620.7000000000697,4,0,0,14,27,2,13,4,52
2019-12-26 14:00:00,639.2999999999303,4,0,0,14,27,2,14,4,52
2019-12-26 15:00:00,583.3000000000466,4,0,0,14,27,2,15,4,52
2019-12-26 16:00:00,592.0999999999767,4,0,0,14,27,2,16,4,52
2019-12-26 17:00:00,42.099999999976724,4,0,0,14,27,2,17,4,52
2019-12-26 18:00:00,0.0,0,-5,0,3,48,-2,18,4,52
2019-12-26 19:00:00,0.0,0,-5,0,3,48,-2,19,4,52
2019-12-26 20:00:00,0.0,0,-5,0,3,48,-2,20,4,52
2019-12-26 21:00:00,0.0,0,-5,0,3,48,-2,21,4,52
2019-12-26 22:00:00,0.0,0,-5,0,3,48,-2,22,4,52
2019-12-26 23:00:00,0.0,0,-5,0,3,48,-2,23,4,52
2019-12-27 00:00:00,0.0,-1,-6,0,5,56,-3,0,5,52
2019-12-27 01:00:00,0.0,-1,-6,0,5,56,-3,1,5,52
2019-12-27 02:00:00,0.0,-1,-6,0,5,56,-3,2,5,52
2019-12-27 03:00:00,0.0,-1,-6,0,5,56,-3,3,5,52
2019-12-27 04:00:00,354.09999999997666,-1,-6,0,5,56,-3,4,5,52
2019-12-27 05:00:00,599.6000000000931,-1,-6,0,5,56,-3,5,5,52
2019-12-27 06:00:00,566.2999999999303,3,-6,0,7,55,-1,6,5,52
2019-12-27 07:00:00,903.3000000000467,3,-6,0,7,55,-1,7,5,52
2019-12-27 08:00:00,981.6999999999533,3,-6,0,7,55,-1,8,5,52
2019-12-27 09:00:00,593.8000000000466,3,-6,0,7,55,-1,9,5,52
2019-12-27 10:00:00,470.5,3,-6,0,7,55,-1,10,5,52
2019-12-27 11:00:00,376.69999999995343,3,-6,0,7,55,-1,11,5,52
2019-12-27 12:00:00,326.5,5,2,0,5,39,3,12,5,52
2019-12-27 13:00:00,286.4000000000233,5,2,0,5,39,3,13,5,52
2019-12-27 14:00:00,243.80000000004657,5,2,0,5,39,3,14,5,52
2019-12-27 15:00:00,180.3999999999069,5,2,0,5,39,3,15,5,52
2019-12-27 16:00:00,150.90000000002328,5,2,0,5,39,3,16,5,52
2019-12-27 17:00:00,40.5,5,2,0,5,39,3,17,5,52
2019-12-27 18:00:00,0.0,2,-4,0,3,66,-1,18,5,52
2019-12-27 19:00:00,0.0,2,-4,0,3,66,-1,19,5,52
2019-12-27 20:00:00,0.0,2,-4,0,3,66,-1,20,5,52
2019-12-27 21:00:00,0.0,2,-4,0,3,66,-1,21,5,52
2019-12-27 22:00:00,0.0,2,-4,0,3,66,-1,22,5,52
2019-12-27 23:00:00,0.0,2,-4,0,3,66,-1,23,5,52
2019-12-28 00:00:00,0.0,-2,-5,1,2,81,-3,0,6,52
2019-12-28 01:00:00,0.0,-2,-5,1,2,81,-3,1,6,52
2019-12-28 02:00:00,0.0,-2,-5,1,2,81,-3,2,6,52
2019-12-28 03:00:00,0.0,-2,-5,1,2,81,-3,3,6,52
2019-12-28 04:00:00,0.0,-2,-5,1,2,81,-3,4,6,52
2019-12-28 05:00:00,0.0,-2,-5,1,2,81,-3,5,6,52
2019-12-28 06:00:00,0.0,5,-5,1,4,79,0,6,6,52
2019-12-28 07:00:00,0.0,5,-5,1,4,79,0,7,6,52
2019-12-28 08:00:00,0.0,5,-5,1,4,79,0,8,6,52
2019-12-28 09:00:00,0.0,5,-5,1,4,79,0,9,6,52
2019-12-28 10:00:00,0.0,5,-5,1,4,79,0,10,6,52
2019-12-28 11:00:00,0.0,5,-5,1,4,79,0,11,6,52
2019-12-28 12:00:00,0.0,6,1,1,6,56,3,12,6,52
2019-12-28 13:00:00,0.0,6,1,1,6,56,3,13,6,52
2019-12-28 14:00:00,0.0,6,1,1,6,56,3,14,6,52
2019-12-28 15:00:00,0.0,6,1,1,6,56,3,15,6,52
2019-12-28 16:00:00,0.0,6,1,1,6,56,3,16,6,52
2019-12-28 17:00:00,0.0,6,1,1,6,56,3,17,6,52
2019-12-28 18:00:00,0.0,1,-3,1,4,88,-1,18,6,52
2019-12-28 19:00:00,0.0,1,-3,1,4,88,-1,19,6,52
2019-12-28 20:00:00,0.0,1,-3,1,4,88,-1,20,6,52
2019-12-28 21:00:00,0.0,1,-3,1,4,88,-1,21,6,52
2019-12-28 22:00:00,0.0,1,-3,1,4,88,-1,22,6,52
2019-12-28 23:00:00,0.0,1,-3,1,4,88,-1,23,6,52
2019-12-29 00:00:00,0.0,-1,-4,1,4,95,-2,0,7,52
2019-12-29 01:00:00,0.0,-1,-4,1,4,95,-2,1,7,52
2019-12-29 02:00:00,0.0,-1,-4,1,4,95,-2,2,7,52
2019-12-29 03:00:00,0.0,-1,-4,1,4,95,-2,3,7,52
2019-12-29 04:00:00,0.0,-1,-4,1,4,95,-2,4,7,52
2019-12-29 05:00:00,0.0,-1,-4,1,4,95,-2,5,7,52
2019-12-29 06:00:00,0.0,5,-2,1,8,81,1,6,7,52
2019-12-29 07:00:00,0.0,5,-2,1,8,81,1,7,7,52
2019-12-29 08:00:00,248.30000000004657,5,-2,1,8,81,1,8,7,52
2019-12-29 09:00:00,623.4000000000233,5,-2,1,8,81,1,9,7,52
2019-12-29 10:00:00,612.0,5,-2,1,8,81,1,10,7,52
2019-12-29 11:00:00,609.2999999999303,5,-2,1,8,81,1,11,7,52
2019-12-29 12:00:00,248.80000000004657,5,1,1,10,72,3,12,7,52
2019-12-29 13:00:00,0.0,5,1,1,10,72,3,13,7,52
2019-12-29 14:00:00,0.0,5,1,1,10,72,3,14,7,52
2019-12-29 15:00:00,0.0,5,1,1,10,72,3,15,7,52
2019-12-29 16:00:00,0.0,5,1,1,10,72,3,16,7,52
2019-12-29 17:00:00,0.0,5,1,1,10,72,3,17,7,52
2019-12-29 18:00:00,0.0,2,-1,1,22,57,0,18,7,52
2019-12-29 19:00:00,0.0,2,-1,1,22,57,0,19,7,52
2019-12-29 20:00:00,298.69999999995343,2,-1,1,22,57,0,20,7,52
2019-12-29 21:00:00,603.5,2,-1,1,22,57,0,21,7,52
2019-12-29 22:00:00,594.0,2,-1,1,22,57,0,22,7,52
2019-12-29 23:00:00,587.5,2,-1,1,22,57,0,23,7,52
2019-12-30 00:00:00,592.7000000000697,0,-6,0,30,32,-3,0,1,1
2019-12-30 01:00:00,578.1999999999534,0,-6,0,30,32,-3,1,1,1
2019-12-30 02:00:00,590.8000000000466,0,-6,0,30,32,-3,2,1,1
2019-12-30 03:00:00,579.1999999999534,0,-6,0,30,32,-3,3,1,1
2019-12-30 04:00:00,586.1999999999534,0,-6,0,30,32,-3,4,1,1
2019-12-30 05:00:00,587.0,0,-6,0,30,32,-3,5,1,1
2019-12-30 06:00:00,575.8000000000466,-5,-8,0,37,26,-6,6,1,1
2019-12-30 07:00:00,582.6999999999534,-5,-8,0,37,26,-6,7,1,1
2019-12-30 08:00:00,687.9000000000232,-5,-8,0,37,26,-6,8,1,1
2019-12-30 09:00:00,985.0999999999768,-5,-8,0,37,26,-6,9,1,1
2019-12-30 10:00:00,586.8000000000466,-5,-8,0,37,26,-6,10,1,1
2019-12-30 11:00:00,597.9000000000233,-5,-8,0,37,26,-6,11,1,1
2019-12-30 12:00:00,641.5,-5,-7,0,43,21,-6,12,1,1
2019-12-30 13:00:00,624.5999999999767,-5,-7,0,43,21,-6,13,1,1
2019-12-30 14:00:00,639.6999999999534,-5,-7,0,43,21,-6,14,1,1
2019-12-30 15:00:00,590.6000000000931,-5,-7,0,43,21,-6,15,1,1
2019-12-30 16:00:00,590.0,-5,-7,0,43,21,-6,16,1,1
2019-12-30 17:00:00,38.599999999976724,-5,-7,0,43,21,-6,17,1,1
2019-12-30 18:00:00,0.0,-7,-11,0,24,31,-9,18,1,1
2019-12-30 19:00:00,0.0,-7,-11,0,24,31,-9,19,1,1
2019-12-30 20:00:00,0.0,-7,-11,0,24,31,-9,20,1,1
2019-12-30 21:00:00,0.0,-7,-11,0,24,31,-9,21,1,1
2019-12-30 22:00:00,0.0,-7,-11,0,24,31,-9,22,1,1
2019-12-30 23:00:00,0.0,-7,-11,0,24,31,-9,23,1,1
2019-12-31 00:00:00,0.0,-11,-12,0,8,39,-11,0,2,1
2019-12-31 01:00:00,0.0,-11,-12,0,8,39,-11,1,2,1
2019-12-31 02:00:00,0.0,-11,-12,0,8,39,-11,2,2,1
2019-12-31 03:00:00,432.5,-11,-12,0,8,39,-11,3,2,1
2019-12-31 04:00:00,592.5,-11,-12,0,8,39,-11,4,2,1
2019-12-31 05:00:00,593.6999999999534,-11,-12,0,8,39,-11,5,2,1
2019-12-31 06:00:00,587.8000000000466,-5,-11,0,6,32,-8,6,2,1
2019-12-31 07:00:00,586.4000000000233,-5,-11,0,6,32,-8,7,2,1
2019-12-31 08:00:00,583.3999999999069,-5,-11,0,6,32,-8,8,2,1
2019-12-31 09:00:00,583.5,-5,-11,0,6,32,-8,9,2,1
2019-12-31 10:00:00,835.9000000000232,-5,-11,0,6,32,-8,10,2,1
2019-12-31 11:00:00,975.7000000000697,-5,-11,0,6,32,-8,11,2,1
2019-12-31 12:00:00,606.6999999999534,-3,-5,0,11,23,-4,12,2,1
2019-12-31 13:00:00,538.4000000000234,-3,-5,0,11,23,-4,13,2,1
2019-12-31 14:00:00,415.19999999995343,-3,-5,0,11,23,-4,14,2,1
2019-12-31 15:00:00,366.80000000004657,-3,-5,0,11,23,-4,15,2,1
2019-12-31 16:00:00,592.2999999999303,-3,-5,0,11,23,-4,16,2,1
2019-12-31 17:00:00,247.10000000009316,-3,-5,0,11,23,-4,17,2,1
2019-12-31 18:00:00,0.0,-4,-8,0,3,38,-6,18,2,1
2019-12-31 19:00:00,0.0,-4,-8,0,3,38,-6,19,2,1
2019-12-31 20:00:00,0.0,-4,-8,0,3,38,-6,20,2,1
2019-12-31 21:00:00,0.0,-4,-8,0,3,38,-6,21,2,1
2019-12-31 22:00:00,0.0,-4,-8,0,3,38,-6,22,2,1
2019-12-31 23:00:00,0.0,-4,-8,0,3,38,-6,23,2,1
2020-01-01 00:00:00,0.0,-7,-10,0,2,58,-8,0,3,1
2020-01-01 01:00:00,0.0,-7,-10,0,2,58,-8,1,3,1
2020-01-01 02:00:00,0.0,-7,-10,0,2,58,-8,2,3,1
2020-01-01 03:00:00,0.0,-7,-10,0,2,58,-8,3,3,1
2020-01-01 04:00:00,0.0,-7,-10,0,2,58,-8,4,3,1
2020-01-01 05:00:00,395.2999999999302,-7,-10,0,2,58,-8,5,3,1
2020-01-01 06:00:00,601.5999999999767,-1,-10,0,2,48,-5,6,3,1
2020-01-01 07:00:00,545.0,-1,-10,0,2,48,-5,7,3,1
2020-01-01 08:00:00,4.0,-1,-10,0,2,48,-5,8,3,1
2020-01-01 09:00:00,0.0,-1,-10,0,2,48,-5,9,3,1
2020-01-01 10:00:00,0.0,-1,-10,0,2,48,-5,10,3,1
2020-01-01 11:00:00,546.6000000000931,-1,-10,0,2,48,-5,11,3,1
2020-01-01 12:00:00,594.0999999999767,1,-4,0,3,34,-1,12,3,1
2020-01-01 13:00:00,594.6999999999534,1,-4,0,3,34,-1,13,3,1
2020-01-01 14:00:00,583.2000000000697,1,-4,0,3,34,-1,14,3,1
2020-01-01 15:00:00,590.5,1,-4,0,3,34,-1,15,3,1
2020-01-01 16:00:00,588.8999999999069,1,-4,0,3,34,-1,16,3,1
2020-01-01 17:00:00,578.4000000000233,1,-4,0,3,34,-1,17,3,1
2020-01-01 18:00:00,581.7000000000697,-3,-7,0,3,63,-5,18,3,1
2020-01-01 19:00:00,574.5999999999767,-3,-7,0,3,63,-5,19,3,1
2020-01-01 20:00:00,588.5,-3,-7,0,3,63,-5,20,3,1
2020-01-01 21:00:00,572.7999999999303,-3,-7,0,3,63,-5,21,3,1
2020-01-01 22:00:00,577.1000000000931,-3,-7,0,3,63,-5,22,3,1
2020-01-01 23:00:00,580.8999999999069,-3,-7,0,3,63,-5,23,3,1
2020-01-02 00:00:00,582.5,-6,-9,0,1,79,-7,0,4,1
2020-01-02 01:00:00,571.5,-6,-9,0,1,79,-7,1,4,1
2020-01-02 02:00:00,582.2000000000697,-6,-9,0,1,79,-7,2,4,1
2020-01-02 03:00:00,569.0999999999767,-6,-9,0,1,79,-7,3,4,1
2020-01-02 04:00:00,579.5,-6,-9,0,1,79,-7,4,4,1
2020-01-02 05:00:00,572.9000000000233,-6,-9,0,1,79,-7,5,4,1
2020-01-02 06:00:00,566.5,3,-9,0,4,63,-3,6,4,1
2020-01-02 07:00:00,736.2999999999303,3,-9,0,4,63,-3,7,4,1
2020-01-02 08:00:00,753.6000000000931,3,-9,0,4,63,-3,8,4,1
2020-01-02 09:00:00,484.2999999999302,3,-9,0,4,63,-3,9,4,1
2020-01-02 10:00:00,412.0,3,-9,0,4,63,-3,10,4,1
2020-01-02 11:00:00,536.7000000000698,3,-9,0,4,63,-3,11,4,1
2020-01-02 12:00:00,599.0999999999767,5,2,0,8,24,3,12,4,1
2020-01-02 13:00:00,607.0999999999767,5,2,0,8,24,3,13,4,1
2020-01-02 14:00:00,585.3000000000466,5,2,0,8,24,3,14,4,1
2020-01-02 15:00:00,573.6999999999534,5,2,0,8,24,3,15,4,1
2020-01-02 16:00:00,588.3000000000466,5,2,0,8,24,3,16,4,1
2020-01-02 17:00:00,578.5999999999767,5,2,0,8,24,3,17,4,1
2020-01-02 18:00:00,572.0,2,-4,0,2,44,-1,18,4,1
2020-01-02 19:00:00,585.6999999999534,2,-4,0,2,44,-1,19,4,1
2020-01-02 20:00:00,566.0999999999767,2,-4,0,2,44,-1,20,4,1
2020-01-02 21:00:00,580.7000000000697,2,-4,0,2,44,-1,21,4,1
2020-01-02 22:00:00,578.7999999999303,2,-4,0,2,44,-1,22,4,1
2020-01-02 23:00:00,573.9000000000233,2,-4,0,2,44,-1,23,4,1
2020-01-03 00:00:00,575.9000000000233,-3,-7,0,2,63,-5,0,5,1
2020-01-03 01:00:00,573.1999999999534,-3,-7,0,2,63,-5,1,5,1
2020-01-03 02:00:00,575.8000000000466,-3,-7,0,2,63,-5,2,5,1
2020-01-03 03:00:00,567.3000000000466,-3,-7,0,2,63,-5,3,5,1
2020-01-03 04:00:00,577.2999999999303,-3,-7,0,2,63,-5,4,5,1
2020-01-03 05:00:00,575.0999999999767,-3,-7,0,2,63,-5,5,5,1
2020-01-03 06:00:00,567.9000000000233,5,-6,0,5,46,0,6,5,1
2020-01-03 07:00:00,574.5,5,-6,0,5,46,0,7,5,1
2020-01-03 08:00:00,523.3000000000466,5,-6,0,5,46,0,8,5,1
2020-01-03 09:00:00,611.0,5,-6,0,5,46,0,9,5,1
2020-01-03 10:00:00,533.5,5,-6,0,5,46,0,10,5,1
2020-01-03 11:00:00,294.5,5,-6,0,5,46,0,11,5,1
2020-01-03 12:00:00,373.90000000002334,7,3,0,6,26,5,12,5,1
2020-01-03 13:00:00,385.7999999999302,7,3,0,6,26,5,13,5,1
2020-01-03 14:00:00,386.2000000000698,7,3,0,6,26,5,14,5,1
2020-01-03 15:00:00,370.89999999990687,7,3,0,6,26,5,15,5,1
2020-01-03 16:00:00,371.2000000000698,7,3,0,6,26,5,16,5,1
2020-01-03 17:00:00,138.59999999997672,7,3,0,6,26,5,17,5,1
2020-01-03 18:00:00,0.0,3,-3,0,3,46,0,18,5,1
2020-01-03 19:00:00,0.0,3,-3,0,3,46,0,19,5,1
2020-01-03 20:00:00,0.0,3,-3,0,3,46,0,20,5,1
2020-01-03 21:00:00,0.0,3,-3,0,3,46,0,21,5,1
2020-01-03 22:00:00,0.0,3,-3,0,3,46,0,22,5,1
2020-01-03 23:00:00,0.0,3,-3,0,3,46,0,23,5,1
2020-01-04 00:00:00,0.0,-3,-6,1,1,71,-4,0,6,1
2020-01-04 01:00:00,0.0,-3,-6,1,1,71,-4,1,6,1
2020-01-04 02:00:00,0.0,-3,-6,1,1,71,-4,2,6,1
2020-01-04 03:00:00,0.0,-3,-6,1,1,71,-4,3,6,1
2020-01-04 04:00:00,578.5999999999767,-3,-6,1,1,71,-4,4,6,1
2020-01-04 05:00:00,580.2000000000697,-3,-6,1,1,71,-4,5,6,1
2020-01-04 06:00:00,583.7999999999303,6,-6,1,2,60,0,6,6,1
2020-01-04 07:00:00,576.5,6,-6,1,2,60,0,7,6,1
2020-01-04 08:00:00,583.4000000000233,6,-6,1,2,60,0,8,6,1
2020-01-04 09:00:00,572.9000000000233,6,-6,1,2,60,0,9,6,1
2020-01-04 10:00:00,531.9000000000234,6,-6,1,2,60,0,10,6,1
2020-01-04 11:00:00,628.3999999999069,6,-6,1,2,60,0,11,6,1
2020-01-04 12:00:00,573.1000000000931,9,2,1,9,30,5,12,6,1
2020-01-04 13:00:00,577.5999999999767,9,2,1,9,30,5,13,6,1
2020-01-04 14:00:00,339.0999999999767,9,2,1,9,30,5,14,6,1
2020-01-04 15:00:00,0.0,9,2,1,9,30,5,15,6,1
2020-01-04 16:00:00,0.0,9,2,1,9,30,5,16,6,1
2020-01-04 17:00:00,0.0,9,2,1,9,30,5,17,6,1
2020-01-04 18:00:00,0.0,2,-2,1,3,78,0,18,6,1
2020-01-04 19:00:00,0.0,2,-2,1,3,78,0,19,6,1
2020-01-04 20:00:00,0.0,2,-2,1,3,78,0,20,6,1
2020-01-04 21:00:00,0.0,2,-2,1,3,78,0,21,6,1
2020-01-04 22:00:00,0.0,2,-2,1,3,78,0,22,6,1
2020-01-04 23:00:00,548.9000000000234,2,-2,1,3,78,0,23,6,1
2020-01-05 00:00:00,589.5,-2,-6,1,3,91,-4,0,7,1
2020-01-05 01:00:00,596.4000000000233,-2,-6,1,3,91,-4,1,7,1
2020-01-05 02:00:00,592.7999999999303,-2,-6,1,3,91,-4,2,7,1
2020-01-05 03:00:00,577.3000000000466,-2,-6,1,3,91,-4,3,7,1
2020-01-05 04:00:00,587.9000000000233,-2,-6,1,3,91,-4,4,7,1
2020-01-05 05:00:00,580.1999999999534,-2,-6,1,3,91,-4,5,7,1
2020-01-05 06:00:00,588.1999999999534,2,-5,1,7,84,-1,6,7,1
2020-01-05 07:00:00,136.90000000002328,2,-5,1,7,84,-1,7,7,1
2020-01-05 08:00:00,0.0,2,-5,1,7,84,-1,8,7,1
2020-01-05 09:00:00,0.0,2,-5,1,7,84,-1,9,7,1
2020-01-05 10:00:00,0.0,2,-5,1,7,84,-1,10,7,1
2020-01-05 11:00:00,0.0,2,-5,1,7,84,-1,11,7,1
2020-01-05 12:00:00,0.0,4,2,1,9,65,3,12,7,1
2020-01-05 13:00:00,0.0,4,2,1,9,65,3,13,7,1
2020-01-05 14:00:00,326.0999999999767,4,2,1,9,65,3,14,7,1
2020-01-05 15:00:00,101.10000000009312,4,2,1,9,65,3,15,7,1
2020-01-05 16:00:00,584.0999999999767,4,2,1,9,65,3,16,7,1
2020-01-05 17:00:00,549.5,4,2,1,9,65,3,17,7,1
2020-01-05 18:00:00,2.5,3,0,1,6,82,1,18,7,1
2020-01-05 19:00:00,0.0,3,0,1,6,82,1,19,7,1
2020-01-05 20:00:00,0.0,3,0,1,6,82,1,20,7,1
2020-01-05 21:00:00,0.0,3,0,1,6,82,1,21,7,1
2020-01-05 22:00:00,0.0,3,0,1,6,82,1,22,7,1
2020-01-05 23:00:00,558.7999999999302,3,0,1,6,82,1,23,7,1
2020-01-06 00:00:00,604.8000000000466,0,0,0,6,95,0,0,1,2
2020-01-06 01:00:00,584.5999999999767,0,0,0,6,95,0,1,1,2
2020-01-06 02:00:00,593.2000000000697,0,0,0,6,95,0,2,1,2
2020-01-06 03:00:00,577.0,0,0,0,6,95,0,3,1,2
2020-01-06 04:00:00,588.3999999999069,0,0,0,6,95,0,4,1,2
2020-01-06 05:00:00,577.9000000000233,0,0,0,6,95,0,5,1,2
2020-01-06 06:00:00,515.5,0,0,0,6,94,0,6,1,2
2020-01-06 07:00:00,765.9000000000232,0,0,0,6,94,0,7,1,2
2020-01-06 08:00:00,684.5999999999767,0,0,0,6,94,0,8,1,2
2020-01-06 09:00:00,465.30000000004657,0,0,0,6,94,0,9,1,2
2020-01-06 10:00:00,371.09999999997666,0,0,0,6,94,0,10,1,2
2020-01-06 11:00:00,515.8000000000466,0,0,0,6,94,0,11,1,2
2020-01-06 12:00:00,581.7999999999303,1,0,0,10,92,0,12,1,2
2020-01-06 13:00:00,584.9000000000233,1,0,0,10,92,0,13,1,2
2020-01-06 14:00:00,575.0,1,0,0,10,92,0,14,1,2
2020-01-06 15:00:00,417.30000000004657,1,0,0,10,92,0,15,1,2
2020-01-06 16:00:00,371.5,1,0,0,10,92,0,16,1,2
2020-01-06 17:00:00,82.0,1,0,0,10,92,0,17,1,2
2020-01-06 18:00:00,0.0,1,0,0,5,91,0,18,1,2
2020-01-06 19:00:00,0.0,1,0,0,5,91,0,19,1,2
2020-01-06 20:00:00,0.0,1,0,0,5,91,0,20,1,2
2020-01-06 21:00:00,0.0,1,0,0,5,91,0,21,1,2
2020-01-06 22:00:00,0.0,1,0,0,5,91,0,22,1,2
2020-01-06 23:00:00,0.0,1,0,0,5,91,0,23,1,2
2020-01-07 00:00:00,0.0,0,0,0,10,87,0,0,2,2
2020-01-07 01:00:00,0.0,0,0,0,10,87,0,1,2,2
2020-01-07 02:00:00,0.0,0,0,0,10,87,0,2,2,2
2020-01-07 03:00:00,0.0,0,0,0,10,87,0,3,2,2
2020-01-07 04:00:00,453.7999999999302,0,0,0,10,87,0,4,2,2
2020-01-07 05:00:00,584.5,0,0,0,10,87,0,5,2,2
2020-01-07 06:00:00,546.5,2,-1,0,13,75,0,6,2,2
2020-01-07 07:00:00,923.2000000000697,2,-1,0,13,75,0,7,2,2
2020-01-07 08:00:00,846.3999999999069,2,-1,0,13,75,0,8,2,2
2020-01-07 09:00:00,513.0,2,-1,0,13,75,0,9,2,2
2020-01-07 10:00:00,409.60000000009313,2,-1,0,13,75,0,10,2,2
2020-01-07 11:00:00,434.39999999990687,2,-1,0,13,75,0,11,2,2
2020-01-07 12:00:00,597.7000000000697,2,0,0,17,54,1,12,2,2
2020-01-07 13:00:00,577.6999999999534,2,0,0,17,54,1,13,2,2
2020-01-07 14:00:00,585.5999999999767,2,0,0,17,54,1,14,2,2
2020-01-07 15:00:00,581.4000000000233,2,0,0,17,54,1,15,2,2
2020-01-07 16:00:00,572.5,2,0,0,17,54,1,16,2,2
2020-01-07 17:00:00,110.30000000004655,2,0,0,17,54,1,17,2,2
2020-01-07 18:00:00,0.0,0,0,0,15,46,0,18,2,2
2020-01-07 19:00:00,0.0,0,0,0,15,46,0,19,2,2
2020-01-07 20:00:00,0.0,0,0,0,15,46,0,20,2,2
2020-01-07 21:00:00,0.0,0,0,0,15,46,0,21,2,2
2020-01-07 22:00:00,0.0,0,0,0,15,46,0,22,2,2
2020-01-07 23:00:00,0.0,0,0,0,15,46,0,23,2,2
2020-01-08 00:00:00,0.0,0,-2,0,24,48,-1,0,3,2
2020-01-08 01:00:00,0.0,0,-2,0,24,48,-1,1,3,2
2020-01-08 02:00:00,0.0,0,-2,0,24,48,-1,2,3,2
2020-01-08 03:00:00,0.0,0,-2,0,24,48,-1,3,3,2
2020-01-08 04:00:00,282.69999999995343,0,-2,0,24,48,-1,4,3,2
2020-01-08 05:00:00,591.5,0,-2,0,24,48,-1,5,3,2
2020-01-08 06:00:00,534.5999999999766,3,-3,0,21,42,0,6,3,2
2020-01-08 07:00:00,959.4000000000232,3,-3,0,21,42,0,7,3,2
2020-01-08 08:00:00,888.2000000000697,3,-3,0,21,42,0,8,3,2
2020-01-08 09:00:00,514.5,3,-3,0,21,42,0,9,3,2
2020-01-08 10:00:00,391.89999999990687,3,-3,0,21,42,0,10,3,2
2020-01-08 11:00:00,539.7000000000698,3,-3,0,21,42,0,11,3,2
2020-01-08 12:00:00,636.0,5,1,0,16,33,3,12,3,2
2020-01-08 13:00:00,615.2999999999303,5,1,0,16,33,3,13,3,2
2020-01-08 14:00:00,617.8000000000466,5,1,0,16,33,3,14,3,2
2020-01-08 15:00:00,585.1999999999534,5,1,0,16,33,3,15,3,2
2020-01-08 16:00:00,326.5,5,1,0,16,33,3,16,3,2
2020-01-08 17:00:00,0.0,5,1,0,16,33,3,17,3,2
2020-01-08 18:00:00,0.0,1,-4,0,3,58,-1,18,3,2
2020-01-08 19:00:00,0.0,1,-4,0,3,58,-1,19,3,2
2020-01-08 20:00:00,0.0,1,-4,0,3,58,-1,20,3,2
2020-01-08 21:00:00,0.0,1,-4,0,3,58,-1,21,3,2
2020-01-08 22:00:00,0.0,1,-4,0,3,58,-1,22,3,2
2020-01-08 23:00:00,0.0,1,-4,0,3,58,-1,23,3,2
