SDATE,energy,temphigh,templow,is_holiday,wind,humidity,tempavg,hour,dayofweek,weekofyear
2019-06-01 00:00:00,0.0,23,19,1,8,43,21,0,6,22
2019-06-01 01:00:00,276.0,23,19,1,8,43,21,1,6,22
2019-06-01 02:00:00,124.0,23,19,1,8,43,21,2,6,22
2019-06-01 03:00:00,43.0,23,19,1,8,43,21,3,6,22
2019-06-01 04:00:00,172.0,23,19,1,8,43,21,4,6,22
2019-06-01 05:00:00,121.0,23,19,1,8,43,21,5,6,22
2019-06-01 06:00:00,83.0,26,20,1,14,41,23,6,6,22
2019-06-01 07:00:00,88.0,26,20,1,14,41,23,7,6,22
2019-06-01 08:00:00,174.0,26,20,1,14,41,23,8,6,22
2019-06-01 09:00:00,101.0,26,20,1,14,41,23,9,6,22
2019-06-01 10:00:00,93.0,26,20,1,14,41,23,10,6,22
2019-06-01 11:00:00,76.0,26,20,1,14,41,23,11,6,22
2019-06-01 13:00:00,268.0,31,26,1,15,31,28,13,6,22
2019-06-01 14:00:00,60.0,31,26,1,15,31,28,14,6,22
2019-06-01 15:00:00,154.0,31,26,1,15,31,28,15,6,22
2019-06-01 16:00:00,119.0,31,26,1,15,31,28,16,6,22
2019-06-01 17:00:00,112.0,31,26,1,15,31,28,17,6,22
2019-06-01 18:00:00,84.0,29,22,1,11,58,25,18,6,22
2019-06-01 19:00:00,139.0,29,22,1,11,58,25,19,6,22
2019-06-01 20:00:00,78.0,29,22,1,11,58,25,20,6,22
2019-06-01 21:00:00,136.0,29,22,1,11,58,25,21,6,22
2019-06-01 22:00:00,107.0,29,22,1,11,58,25,22,6,22
2019-06-01 23:00:00,73.0,29,22,1,11,58,25,23,6,22
2019-06-02 00:00:00,141.0,23,20,1,8,75,21,0,7,22
2019-06-02 01:00:00,105.0,23,20,1,8,75,21,1,7,22
2019-06-02 02:00:00,118.0,23,20,1,8,75,21,2,7,22
2019-06-02 03:00:00,120.0,23,20,1,8,75,21,3,7,22
2019-06-02 04:00:00,89.0,23,20,1,8,75,21,4,7,22
2019-06-02 05:00:00,125.0,23,20,1,8,75,21,5,7,22
2019-06-02 06:00:00,47.0,31,20,1,16,55,25,6,7,22
2019-06-02 07:00:00,149.0,31,20,1,16,55,25,7,7,22
2019-06-02 08:00:00,115.0,31,20,1,16,55,25,8,7,22
2019-06-02 09:00:00,100.0,31,20,1,16,55,25,9,7,22
2019-06-02 10:00:00,65.0,31,20,1,16,55,25,10,7,22
2019-06-02 11:00:00,119.0,31,20,1,16,55,25,11,7,22
2019-06-02 12:00:00,77.0,33,31,1,11,37,32,12,7,22
2019-06-02 13:00:00,101.0,33,31,1,11,37,32,13,7,22
2019-06-02 14:00:00,81.0,33,31,1,11,37,32,14,7,22
2019-06-02 15:00:00,116.0,33,31,1,11,37,32,15,7,22
2019-06-02 16:00:00,83.0,33,31,1,11,37,32,16,7,22
2019-06-02 17:00:00,116.0,33,31,1,11,37,32,17,7,22
2019-06-02 18:00:00,104.0,31,26,1,14,50,28,18,7,22
2019-06-02 19:00:00,93.0,31,26,1,14,50,28,19,7,22
2019-06-02 20:00:00,66.0,31,26,1,14,50,28,20,7,22
2019-06-02 21:00:00,146.0,31,26,1,14,50,28,21,7,22
2019-06-02 22:00:00,68.0,31,26,1,14,50,28,22,7,22
2019-06-02 23:00:00,94.0,31,26,1,14,50,28,23,7,22
2019-06-03 00:00:00,96.0,26,20,0,16,67,23,0,1,23
2019-06-03 01:00:00,119.0,26,20,0,16,67,23,1,1,23
2019-06-03 02:00:00,95.0,26,20,0,16,67,23,2,1,23
2019-06-03 03:00:00,101.0,26,20,0,16,67,23,3,1,23
2019-06-03 04:00:00,88.0,26,20,0,16,67,23,4,1,23
2019-06-03 05:00:00,92.0,26,20,0,16,67,23,5,1,23
2019-06-03 06:00:00,89.0,27,22,0,11,59,24,6,1,23
2019-06-03 07:00:00,93.0,27,22,0,11,59,24,7,1,23
2019-06-03 08:00:00,96.0,27,22,0,11,59,24,8,1,23
2019-06-03 09:00:00,108.0,27,22,0,11,59,24,9,1,23
2019-06-03 10:00:00,83.0,27,22,0,11,59,24,10,1,23
2019-06-03 11:00:00,101.0,27,22,0,11,59,24,11,1,23
2019-06-03 12:00:00,154.0,30,27,0,8,45,28,12,1,23
2019-06-03 13:00:00,13.0,30,27,0,8,45,28,13,1,23
2019-06-03 17:00:00,119.0,30,27,0,8,45,28,17,1,23
2019-06-03 18:00:00,139.0,29,20,0,15,69,24,18,1,23
2019-06-03 19:00:00,126.0,29,20,0,15,69,24,19,1,23
2019-06-03 20:00:00,135.0,29,20,0,15,69,24,20,1,23
2019-06-03 21:00:00,80.0,29,20,0,15,69,24,21,1,23
2019-06-03 22:00:00,120.0,29,20,0,15,69,24,22,1,23
2019-06-03 23:00:00,100.0,29,20,0,15,69,24,23,1,23
2019-06-04 00:00:00,122.0,20,19,0,11,82,19,0,2,23
2019-06-04 01:00:00,108.0,20,19,0,11,82,19,1,2,23
2019-06-04 02:00:00,106.0,20,19,0,11,82,19,2,2,23
2019-06-04 03:00:00,63.0,20,19,0,11,82,19,3,2,23
2019-06-04 04:00:00,59.0,20,19,0,11,82,19,4,2,23
2019-06-04 05:00:00,171.0,20,19,0,11,82,19,5,2,23
2019-06-04 06:00:00,96.0,23,19,0,13,74,21,6,2,23
2019-06-04 07:00:00,86.0,23,19,0,13,74,21,7,2,23
2019-06-04 08:00:00,117.0,23,19,0,13,74,21,8,2,23
2019-06-04 09:00:00,93.0,23,19,0,13,74,21,9,2,23
2019-06-04 10:00:00,86.0,23,19,0,13,74,21,10,2,23
2019-06-04 11:00:00,94.0,23,19,0,13,74,21,11,2,23
2019-06-04 12:00:00,45.0,27,22,0,20,59,24,12,2,23
2019-06-04 13:00:00,241.0,27,22,0,20,59,24,13,2,23
2019-06-04 15:00:00,106.0,27,22,0,20,59,24,15,2,23
2019-06-04 16:00:00,44.0,27,22,0,20,59,24,16,2,23
2019-06-04 17:00:00,121.0,27,22,0,20,59,24,17,2,23
2019-06-04 18:00:00,99.0,24,19,0,13,69,21,18,2,23
2019-06-04 19:00:00,103.0,24,19,0,13,69,21,19,2,23
2019-06-04 20:00:00,92.0,24,19,0,13,69,21,20,2,23
2019-06-04 21:00:00,40.0,24,19,0,13,69,21,21,2,23
2019-06-04 22:00:00,136.0,24,19,0,13,69,21,22,2,23
2019-06-04 23:00:00,104.0,24,19,0,13,69,21,23,2,23
2019-06-05 00:00:00,69.0,20,19,0,8,90,19,0,3,23
2019-06-05 01:00:00,31.0,20,19,0,8,90,19,1,3,23
2019-06-05 02:00:00,0.0,20,19,0,8,90,19,2,3,23
2019-06-05 03:00:00,221.0,20,19,0,8,90,19,3,3,23
2019-06-05 04:00:00,112.0,20,19,0,8,90,19,4,3,23
2019-06-05 05:00:00,84.0,20,19,0,8,90,19,5,3,23
2019-06-05 06:00:00,86.0,23,20,0,6,79,21,6,3,23
2019-06-05 07:00:00,0.0,23,20,0,6,79,21,7,3,23
2019-06-05 08:00:00,176.0,23,20,0,6,79,21,8,3,23
2019-06-05 09:00:00,68.0,23,20,0,6,79,21,9,3,23
2019-06-05 10:00:00,104.0,23,20,0,6,79,21,10,3,23
2019-06-05 11:00:00,54.0,23,20,0,6,79,21,11,3,23
2019-06-05 12:00:00,127.0,25,23,0,7,72,24,12,3,23
2019-06-05 13:00:00,20.0,25,23,0,7,72,24,13,3,23
2019-06-05 14:00:00,122.0,25,23,0,7,72,24,14,3,23
2019-06-05 15:00:00,113.0,25,23,0,7,72,24,15,3,23
2019-06-05 16:00:00,139.0,25,23,0,7,72,24,16,3,23
2019-06-05 17:00:00,79.0,25,23,0,7,72,24,17,3,23
2019-06-05 18:00:00,98.0,24,21,0,5,84,22,18,3,23
2019-06-05 19:00:00,0.0,24,21,0,5,84,22,19,3,23
2019-06-05 20:00:00,188.0,24,21,0,5,84,22,20,3,23
2019-06-05 21:00:00,58.0,24,21,0,5,84,22,21,3,23
2019-06-05 22:00:00,98.0,24,21,0,5,84,22,22,3,23
2019-06-05 23:00:00,108.0,24,21,0,5,84,22,23,3,23
2019-06-06 00:00:00,68.0,22,21,0,4,94,21,0,4,23
2019-06-06 01:00:00,97.0,22,21,0,4,94,21,1,4,23
2019-06-06 02:00:00,25.0,22,21,0,4,94,21,2,4,23
2019-06-06 03:00:00,145.0,22,21,0,4,94,21,3,4,23
2019-06-06 04:00:00,78.0,22,21,0,4,94,21,4,4,23
2019-06-06 05:00:00,35.0,22,21,0,4,94,21,5,4,23
2019-06-06 06:00:00,108.0,22,21,0,8,91,21,6,4,23
2019-06-06 07:00:00,104.0,22,21,0,8,91,21,7,4,23
2019-06-06 08:00:00,54.0,22,21,0,8,91,21,8,4,23
2019-06-06 09:00:00,102.0,22,21,0,8,91,21,9,4,23
2019-06-06 10:00:00,114.0,22,21,0,8,91,21,10,4,23
2019-06-06 11:00:00,99.0,22,21,0,8,91,21,11,4,23
2019-06-06 12:00:00,104.0,23,22,0,8,77,22,12,4,23
2019-06-06 13:00:00,87.0,23,22,0,8,77,22,13,4,23
2019-06-06 14:00:00,12.0,23,22,0,8,77,22,14,4,23
2019-06-06 15:00:00,162.0,23,22,0,8,77,22,15,4,23
2019-06-06 16:00:00,13.0,23,22,0,8,77,22,16,4,23
2019-06-06 17:00:00,159.0,23,22,0,8,77,22,17,4,23
2019-06-06 18:00:00,117.0,23,17,0,5,89,20,18,4,23
2019-06-06 19:00:00,72.0,23,17,0,5,89,20,19,4,23
2019-06-06 20:00:00,115.0,23,17,0,5,89,20,20,4,23
2019-06-06 21:00:00,65.0,23,17,0,5,89,20,21,4,23
2019-06-06 22:00:00,106.0,23,17,0,5,89,20,22,4,23
2019-06-06 23:00:00,110.0,23,17,0,5,89,20,23,4,23
2019-06-07 00:00:00,78.0,19,17,0,6,95,18,0,5,23
2019-06-07 01:00:00,66.0,19,17,0,6,95,18,1,5,23
2019-06-07 02:00:00,112.0,19,17,0,6,95,18,2,5,23
2019-06-07 03:00:00,100.0,19,17,0,6,95,18,3,5,23
2019-06-07 04:00:00,89.0,19,17,0,6,95,18,4,5,23
2019-06-07 05:00:00,80.0,19,17,0,6,95,18,5,5,23
2019-06-07 06:00:00,91.0,28,19,0,14,68,23,6,5,23
2019-06-07 07:00:00,73.0,28,19,0,14,68,23,7,5,23
2019-06-07 08:00:00,98.0,28,19,0,14,68,23,8,5,23
2019-06-07 09:00:00,69.0,28,19,0,14,68,23,9,5,23
2019-06-07 10:00:00,105.0,28,19,0,14,68,23,10,5,23
2019-06-07 11:00:00,27.0,28,19,0,14,68,23,11,5,23
2019-06-07 12:00:00,110.0,30,28,0,12,53,29,12,5,23
2019-06-07 13:00:00,90.0,30,28,0,12,53,29,13,5,23
2019-06-07 14:00:00,92.0,30,28,0,12,53,29,14,5,23
2019-06-07 15:00:00,116.0,30,28,0,12,53,29,15,5,23
2019-06-07 16:00:00,94.0,30,28,0,12,53,29,16,5,23
2019-06-07 17:00:00,79.0,30,28,0,12,53,29,17,5,23
2019-06-07 18:00:00,105.0,29,22,0,7,72,25,18,5,23
2019-06-07 19:00:00,83.0,29,22,0,7,72,25,19,5,23
2019-06-07 20:00:00,99.0,29,22,0,7,72,25,20,5,23
2019-06-07 21:00:00,39.0,29,22,0,7,72,25,21,5,23
2019-06-07 22:00:00,153.0,29,22,0,7,72,25,22,5,23
2019-06-07 23:00:00,65.0,29,22,0,7,72,25,23,5,23
2019-06-08 00:00:00,105.0,24,21,1,5,78,22,0,6,23
2019-06-08 01:00:00,107.0,24,21,1,5,78,22,1,6,23
2019-06-08 02:00:00,52.0,24,21,1,5,78,22,2,6,23
2019-06-08 03:00:00,63.0,24,21,1,5,78,22,3,6,23
2019-06-08 04:00:00,0.0,24,21,1,5,78,22,4,6,23
2019-06-08 05:00:00,216.0,24,21,1,5,78,22,5,6,23
2019-06-08 06:00:00,77.0,33,21,1,8,51,27,6,6,23
2019-06-08 07:00:00,81.0,33,21,1,8,51,27,7,6,23
2019-06-08 08:00:00,0.0,33,21,1,8,51,27,8,6,23
2019-06-08 09:00:00,0.0,33,21,1,8,51,27,9,6,23
2019-06-08 10:00:00,303.0,33,21,1,8,51,27,10,6,23
2019-06-08 11:00:00,90.0,33,21,1,8,51,27,11,6,23
2019-06-08 12:00:00,0.0,34,33,1,12,16,33,12,6,23
2019-06-08 13:00:00,178.0,34,33,1,12,16,33,13,6,23
2019-06-08 14:00:00,93.0,34,33,1,12,16,33,14,6,23
2019-06-08 15:00:00,100.0,34,33,1,12,16,33,15,6,23
2019-06-08 16:00:00,74.0,34,33,1,12,16,33,16,6,23
2019-06-08 17:00:00,109.0,34,33,1,12,16,33,17,6,23
2019-06-08 18:00:00,101.0,33,25,1,13,43,29,18,6,23
2019-06-08 19:00:00,82.0,33,25,1,13,43,29,19,6,23
2019-06-08 20:00:00,93.0,33,25,1,13,43,29,20,6,23
2019-06-08 21:00:00,107.0,33,25,1,13,43,29,21,6,23
2019-06-08 22:00:00,95.0,33,25,1,13,43,29,22,6,23
2019-06-08 23:00:00,81.0,33,25,1,13,43,29,23,6,23
2019-06-09 00:00:00,87.0,25,18,1,7,70,21,0,7,23
2019-06-09 01:00:00,92.0,25,18,1,7,70,21,1,7,23
2019-06-09 02:00:00,112.0,25,18,1,7,70,21,2,7,23
2019-06-09 03:00:00,97.0,25,18,1,7,70,21,3,7,23
2019-06-09 04:00:00,97.0,25,18,1,7,70,21,4,7,23
2019-06-09 05:00:00,26.0,25,18,1,7,70,21,5,7,23
2019-06-09 06:00:00,146.0,27,22,1,21,42,24,6,7,23
2019-06-09 07:00:00,96.0,27,22,1,21,42,24,7,7,23
2019-06-09 08:00:00,91.0,27,22,1,21,42,24,8,7,23
2019-06-09 09:00:00,13.0,27,22,1,21,42,24,9,7,23
2019-06-09 10:00:00,166.0,27,22,1,21,42,24,10,7,23
2019-06-09 11:00:00,58.0,27,22,1,21,42,24,11,7,23
2019-06-09 12:00:00,127.0,29,26,1,18,37,27,12,7,23
2019-06-09 13:00:00,79.0,29,26,1,18,37,27,13,7,23
2019-06-09 14:00:00,92.0,29,26,1,18,37,27,14,7,23
2019-06-09 15:00:00,93.0,29,26,1,18,37,27,15,7,23
2019-06-09 16:00:00,106.0,29,26,1,18,37,27,16,7,23
2019-06-09 17:00:00,93.0,29,26,1,18,37,27,17,7,23
2019-06-09 18:00:00,41.0,26,20,1,12,70,23,18,7,23
2019-06-09 19:00:00,107.0,26,20,1,12,70,23,19,7,23
2019-06-09 20:00:00,124.0,26,20,1,12,70,23,20,7,23
2019-06-09 21:00:00,55.0,26,20,1,12,70,23,21,7,23
2019-06-09 22:00:00,130.0,26,20,1,12,70,23,22,7,23
2019-06-09 23:00:00,105.0,26,20,1,12,70,23,23,7,23
2019-06-10 00:00:00,40.0,20,18,0,5,83,19,0,1,24
2019-06-10 01:00:00,132.0,20,18,0,5,83,19,1,1,24
2019-06-10 02:00:00,96.0,20,18,0,5,83,19,2,1,24
2019-06-10 03:00:00,86.0,20,18,0,5,83,19,3,1,24
2019-06-10 04:00:00,90.0,20,18,0,5,83,19,4,1,24
2019-06-10 05:00:00,85.0,20,18,0,5,83,19,5,1,24
2019-06-10 06:00:00,0.0,29,20,0,6,50,24,6,1,24
2019-06-10 07:00:00,0.0,29,20,0,6,50,24,7,1,24
2019-06-10 08:00:00,279.0,29,20,0,6,50,24,8,1,24
2019-06-10 09:00:00,97.0,29,20,0,6,50,24,9,1,24
2019-06-10 10:00:00,63.0,29,20,0,6,50,24,10,1,24
2019-06-10 11:00:00,113.0,29,20,0,6,50,24,11,1,24
2019-06-10 12:00:00,102.0,31,27,0,15,42,29,12,1,24
2019-06-10 13:00:00,85.0,31,27,0,15,42,29,13,1,24
2019-06-10 14:00:00,0.0,31,27,0,15,42,29,14,1,24
2019-06-10 15:00:00,229.0,31,27,0,15,42,29,15,1,24
2019-06-10 16:00:00,78.0,31,27,0,15,42,29,16,1,24
2019-06-10 17:00:00,124.0,31,27,0,15,42,29,17,1,24
2019-06-10 18:00:00,94.0,27,21,0,15,62,24,18,1,24
2019-06-10 19:00:00,115.0,27,21,0,15,62,24,19,1,24
2019-06-10 20:00:00,105.0,27,21,0,15,62,24,20,1,24
2019-06-10 21:00:00,0.0,27,21,0,15,62,24,21,1,24
2019-06-10 22:00:00,195.0,27,21,0,15,62,24,22,1,24
2019-06-10 23:00:00,71.0,27,21,0,15,62,24,23,1,24
2019-06-11 00:00:00,116.0,21,19,0,8,78,20,0,2,24
2019-06-11 01:00:00,103.0,21,19,0,8,78,20,1,2,24
2019-06-11 02:00:00,89.0,21,19,0,8,78,20,2,2,24
2019-06-11 03:00:00,95.0,21,19,0,8,78,20,3,2,24
2019-06-11 04:00:00,91.0,21,19,0,8,78,20,4,2,24
2019-06-11 05:00:00,94.0,21,19,0,8,78,20,5,2,24
2019-06-11 06:00:00,100.0,28,21,0,11,65,24,6,2,24
2019-06-11 07:00:00,78.0,28,21,0,11,65,24,7,2,24
2019-06-11 08:00:00,114.0,28,21,0,11,65,24,8,2,24
2019-06-11 09:00:00,81.0,28,21,0,11,65,24,9,2,24
2019-06-11 10:00:00,167.0,28,21,0,11,65,24,10,2,24
2019-06-11 11:00:00,145.0,28,21,0,11,65,24,11,2,24
2019-06-11 12:00:00,166.0,30,27,0,18,43,28,12,2,24
2019-06-11 13:00:00,180.0,30,27,0,18,43,28,13,2,24
2019-06-11 14:00:00,0.0,30,27,0,18,43,28,14,2,24
2019-06-11 15:00:00,290.0,30,27,0,18,43,28,15,2,24
2019-06-11 16:00:00,0.0,30,27,0,18,43,28,16,2,24
2019-06-11 17:00:00,0.0,30,27,0,18,43,28,17,2,24
2019-06-11 18:00:00,0.0,27,23,0,15,61,25,18,2,24
2019-06-11 19:00:00,0.0,27,23,0,15,61,25,19,2,24
2019-06-11 20:00:00,0.0,27,23,0,15,61,25,20,2,24
2019-06-11 21:00:00,0.0,27,23,0,15,61,25,21,2,24
2019-06-11 22:00:00,0.0,27,23,0,15,61,25,22,2,24
2019-06-11 23:00:00,0.0,27,23,0,15,61,25,23,2,24
2019-06-12 00:00:00,0.0,23,20,0,9,78,21,0,3,24
2019-06-12 01:00:00,0.0,23,20,0,9,78,21,1,3,24
2019-06-12 02:00:00,0.0,23,20,0,9,78,21,2,3,24
2019-06-12 03:00:00,0.0,23,20,0,9,78,21,3,3,24
2019-06-12 04:00:00,0.0,23,20,0,9,78,21,4,3,24
2019-06-12 05:00:00,0.0,23,20,0,9,78,21,5,3,24
2019-06-12 06:00:00,0.0,34,22,0,4,64,28,6,3,24
2019-06-12 07:00:00,0.0,34,22,0,4,64,28,7,3,24
2019-06-12 08:00:00,0.0,34,22,0,4,64,28,8,3,24
2019-06-12 09:00:00,0.0,34,22,0,4,64,28,9,3,24
2019-06-12 10:00:00,0.0,34,22,0,4,64,28,10,3,24
2019-06-12 11:00:00,0.0,34,22,0,4,64,28,11,3,24
2019-06-12 12:00:00,0.0,37,32,0,13,35,34,12,3,24
2019-06-12 14:00:00,0.0,37,32,0,13,35,34,14,3,24
2019-06-12 15:00:00,0.0,37,32,0,13,35,34,15,3,24
2019-06-12 16:00:00,0.0,37,32,0,13,35,34,16,3,24
2019-06-12 17:00:00,0.0,37,32,0,13,35,34,17,3,24
2019-06-12 18:00:00,0.0,32,24,0,7,64,28,18,3,24
2019-06-12 19:00:00,0.0,32,24,0,7,64,28,19,3,24
2019-06-12 20:00:00,0.0,32,24,0,7,64,28,20,3,24
2019-06-12 21:00:00,0.0,32,24,0,7,64,28,21,3,24
2019-06-12 22:00:00,0.0,32,24,0,7,64,28,22,3,24
2019-06-12 23:00:00,0.0,32,24,0,7,64,28,23,3,24
2019-06-13 00:00:00,0.0,25,21,0,4,79,23,0,4,24
2019-06-13 01:00:00,0.0,25,21,0,4,79,23,1,4,24
2019-06-13 02:00:00,0.0,25,21,0,4,79,23,2,4,24
2019-06-13 03:00:00,0.0,25,21,0,4,79,23,3,4,24
2019-06-13 04:00:00,0.0,25,21,0,4,79,23,4,4,24
2019-06-13 05:00:00,0.0,25,21,0,4,79,23,5,4,24
2019-06-13 06:00:00,0.0,29,24,0,12,57,26,6,4,24
2019-06-13 07:00:00,0.0,29,24,0,12,57,26,7,4,24
2019-06-13 08:00:00,0.0,29,24,0,12,57,26,8,4,24
2019-06-13 09:00:00,0.0,29,24,0,12,57,26,9,4,24
2019-06-13 10:00:00,0.0,29,24,0,12,57,26,10,4,24
2019-06-13 11:00:00,0.0,29,24,0,12,57,26,11,4,24
2019-06-13 12:00:00,0.0,32,27,0,5,45,29,12,4,24
2019-06-13 13:00:00,0.0,32,27,0,5,45,29,13,4,24
2019-06-13 14:00:00,0.0,32,27,0,5,45,29,14,4,24
2019-06-13 15:00:00,0.0,32,27,0,5,45,29,15,4,24
2019-06-13 17:00:00,0.0,32,27,0,5,45,29,17,4,24
2019-06-13 18:00:00,0.0,29,22,0,7,71,25,18,4,24
2019-06-13 19:00:00,0.0,29,22,0,7,71,25,19,4,24
2019-06-13 20:00:00,0.0,29,22,0,7,71,25,20,4,24
2019-06-13 21:00:00,0.0,29,22,0,7,71,25,21,4,24
2019-06-13 22:00:00,0.0,29,22,0,7,71,25,22,4,24
2019-06-13 23:00:00,0.0,29,22,0,7,71,25,23,4,24
2019-06-14 00:00:00,0.0,23,20,0,1,93,21,0,5,24
2019-06-14 01:00:00,0.0,23,20,0,1,93,21,1,5,24
2019-06-14 02:00:00,0.0,23,20,0,1,93,21,2,5,24
2019-06-14 03:00:00,0.0,23,20,0,1,93,21,3,5,24
2019-06-14 04:00:00,0.0,23,20,0,1,93,21,4,5,24
2019-06-14 05:00:00,0.0,23,20,0,1,93,21,5,5,24
2019-06-14 06:00:00,0.0,31,22,0,8,63,26,6,5,24
2019-06-14 07:00:00,0.0,31,22,0,8,63,26,7,5,24
2019-06-14 08:00:00,0.0,31,22,0,8,63,26,8,5,24
2019-06-14 09:00:00,0.0,31,22,0,8,63,26,9,5,24
2019-06-14 10:00:00,0.0,31,22,0,8,63,26,10,5,24
2019-06-14 11:00:00,0.0,31,22,0,8,63,26,11,5,24
2019-06-14 12:00:00,0.0,33,29,0,12,43,31,12,5,24
2019-06-14 13:00:00,0.0,33,29,0,12,43,31,13,5,24
2019-06-14 17:00:00,32.0,33,29,0,12,43,31,17,5,24
2019-06-14 18:00:00,49.0,29,23,0,16,59,26,18,5,24
2019-06-14 19:00:00,248.0,29,23,0,16,59,26,19,5,24
2019-06-14 20:00:00,214.0,29,23,0,16,59,26,20,5,24
2019-06-14 21:00:00,198.0,29,23,0,16,59,26,21,5,24
2019-06-14 22:00:00,185.0,29,23,0,16,59,26,22,5,24
2019-06-14 23:00:00,176.0,29,23,0,16,59,26,23,5,24
2019-06-15 00:00:00,169.0,23,20,1,8,78,21,0,6,24
2019-06-15 01:00:00,164.0,23,20,1,8,78,21,1,6,24
2019-06-15 02:00:00,160.0,23,20,1,8,78,21,2,6,24
2019-06-15 03:00:00,155.0,23,20,1,8,78,21,3,6,24
2019-06-15 04:00:00,152.0,23,20,1,8,78,21,4,6,24
2019-06-15 05:00:00,295.0,23,20,1,8,78,21,5,6,24
2019-06-15 07:00:00,142.0,30,20,1,8,58,25,7,6,24
2019-06-15 08:00:00,143.0,30,20,1,8,58,25,8,6,24
2019-06-15 09:00:00,143.0,30,20,1,8,58,25,9,6,24
2019-06-15 10:00:00,142.0,30,20,1,8,58,25,10,6,24
2019-06-15 11:00:00,143.0,30,20,1,8,58,25,11,6,24
2019-06-15 12:00:00,142.0,30,25,1,21,38,27,12,6,24
2019-06-15 13:00:00,143.0,30,25,1,21,38,27,13,6,24
2019-06-15 14:00:00,146.0,30,25,1,21,38,27,14,6,24
2019-06-15 15:00:00,146.0,30,25,1,21,38,27,15,6,24
2019-06-15 16:00:00,146.0,30,25,1,21,38,27,16,6,24
2019-06-15 17:00:00,145.0,30,25,1,21,38,27,17,6,24
2019-06-15 18:00:00,147.0,25,22,1,19,59,23,18,6,24
2019-06-15 19:00:00,146.0,25,22,1,19,59,23,19,6,24
2019-06-15 20:00:00,143.0,25,22,1,19,59,23,20,6,24
2019-06-15 21:00:00,143.0,25,22,1,19,59,23,21,6,24
2019-06-15 22:00:00,141.0,25,22,1,19,59,23,22,6,24
2019-06-15 23:00:00,161.0,25,22,1,19,59,23,23,6,24
2019-06-16 00:00:00,166.0,22,21,1,17,60,21,0,7,24
2019-06-16 01:00:00,159.0,22,21,1,17,60,21,1,7,24
2019-06-16 02:00:00,161.0,22,21,1,17,60,21,2,7,24
2019-06-16 03:00:00,152.0,22,21,1,17,60,21,3,7,24
2019-06-16 04:00:00,151.0,22,21,1,17,60,21,4,7,24
2019-06-16 05:00:00,152.0,22,21,1,17,60,21,5,7,24
2019-06-16 06:00:00,145.0,21,19,1,14,76,20,6,7,24
2019-06-16 07:00:00,144.0,21,19,1,14,76,20,7,7,24
2019-06-16 08:00:00,144.0,21,19,1,14,76,20,8,7,24
2019-06-16 09:00:00,141.0,21,19,1,14,76,20,9,7,24
2019-06-16 10:00:00,139.0,21,19,1,14,76,20,10,7,24
2019-06-16 11:00:00,278.0,21,19,1,14,76,20,11,7,24
2019-06-16 13:00:00,138.0,22,20,1,13,65,21,13,7,24
2019-06-16 14:00:00,137.0,22,20,1,13,65,21,14,7,24
2019-06-16 15:00:00,137.0,22,20,1,13,65,21,15,7,24
2019-06-16 16:00:00,137.0,22,20,1,13,65,21,16,7,24
2019-06-16 17:00:00,138.0,22,20,1,13,65,21,17,7,24
2019-06-16 18:00:00,137.0,21,17,1,6,70,19,18,7,24
2019-06-16 19:00:00,138.0,21,17,1,6,70,19,19,7,24
2019-06-16 20:00:00,137.0,21,17,1,6,70,19,20,7,24
2019-06-16 21:00:00,137.0,21,17,1,6,70,19,21,7,24
2019-06-16 22:00:00,135.0,21,17,1,6,70,19,22,7,24
2019-06-16 23:00:00,131.0,21,17,1,6,70,19,23,7,24
2019-06-17 00:00:00,135.0,19,17,0,4,85,18,0,1,25
2019-06-17 01:00:00,132.0,19,17,0,4,85,18,1,1,25
2019-06-17 02:00:00,129.0,19,17,0,4,85,18,2,1,25
2019-06-17 03:00:00,131.0,19,17,0,4,85,18,3,1,25
2019-06-17 04:00:00,127.0,19,17,0,4,85,18,4,1,25
2019-06-17 05:00:00,126.0,19,17,0,4,85,18,5,1,25
2019-06-17 06:00:00,126.0,27,19,0,7,61,23,6,1,25
2019-06-17 07:00:00,125.0,27,19,0,7,61,23,7,1,25
2019-06-17 08:00:00,126.0,27,19,0,7,61,23,8,1,25
2019-06-17 09:00:00,125.0,27,19,0,7,61,23,9,1,25
2019-06-17 10:00:00,129.0,27,19,0,7,61,23,10,1,25
2019-06-17 11:00:00,136.0,27,19,0,7,61,23,11,1,25
2019-06-17 12:00:00,141.0,29,26,0,10,45,27,12,1,25
2019-06-17 13:00:00,138.0,29,26,0,10,45,27,13,1,25
2019-06-17 14:00:00,146.0,29,26,0,10,45,27,14,1,25
2019-06-17 15:00:00,145.0,29,26,0,10,45,27,15,1,25
2019-06-17 16:00:00,150.0,29,26,0,10,45,27,16,1,25
2019-06-17 17:00:00,42.0,29,26,0,10,45,27,17,1,25
2019-06-17 18:00:00,0.0,26,21,0,8,65,23,18,1,25
2019-06-17 19:00:00,0.0,26,21,0,8,65,23,19,1,25
2019-06-17 20:00:00,0.0,26,21,0,8,65,23,20,1,25
2019-06-17 21:00:00,0.0,26,21,0,8,65,23,21,1,25
2019-06-17 22:00:00,0.0,26,21,0,8,65,23,22,1,25
2019-06-17 23:00:00,0.0,26,21,0,8,65,23,23,1,25
2019-06-18 00:00:00,0.0,22,20,0,2,83,21,0,2,25
2019-06-18 01:00:00,0.0,22,20,0,2,83,21,1,2,25
